,Date,NG,outliers,scores,anomaly_score
2605,2004-02-25,5.135999999999999,no,0.2906425854366347,1
2606,2004-02-26,5.149999999999999,no,0.2918874623800547,1
2607,2004-02-27,5.207999999999998,no,0.2975137909291575,1
2608,2004-02-28,5.207999999999998,no,0.2975137909291575,1
2609,2004-02-29,5.207999999999998,no,0.2975137909291575,1
2610,2004-03-01,5.2559999999999985,no,0.29527534192722904,1
2611,2004-03-02,5.263999999999999,no,0.2967338831760389,1
2612,2004-03-03,5.273999999999999,no,0.2987619299964212,1
2613,2004-03-04,5.323999999999999,no,0.29160850803447763,1
2614,2004-03-05,5.318,no,0.290183798221065,1
2615,2004-03-06,5.318,no,0.290183798221065,1
2616,2004-03-07,5.318,no,0.290183798221065,1
2617,2004-03-08,5.315999999999999,no,0.290183798221065,1
2618,2004-03-09,5.347999999999999,no,0.29681055629091885,1
2619,2004-03-10,5.387999999999998,no,0.2910048172771833,1
2620,2004-03-11,5.421999999999999,no,0.29218175700423804,1
2621,2004-03-12,5.473999999999998,no,0.28664771611218826,1
2622,2004-03-13,5.473999999999998,no,0.28664771611218826,1
2623,2004-03-14,5.473999999999998,no,0.28664771611218826,1
2624,2004-03-15,5.529999999999999,no,0.28526690931613574,1
2625,2004-03-16,5.589999999999998,no,0.28847508241060443,1
2626,2004-03-17,5.583999999999999,no,0.28773166848332665,1
2627,2004-03-18,5.557999999999999,no,0.28483734917262593,1
2628,2004-03-19,5.509999999999999,no,0.284813574048928,1
2629,2004-03-20,5.509999999999999,no,0.284813574048928,1
2630,2004-03-21,5.509999999999999,no,0.284813574048928,1
2631,2004-03-22,5.457999999999999,no,0.2906242851887075,1
2632,2004-03-23,5.3759999999999994,no,0.2919493542062637,1
2633,2004-03-24,5.309999999999999,no,0.2914790865027253,1
2634,2004-03-25,5.267999999999999,no,0.2964061048592877,1
2635,2004-03-26,5.275999999999999,no,0.2999417971837702,1
2636,2004-03-27,5.275999999999999,no,0.2999417971837702,1
2637,2004-03-28,5.275999999999999,no,0.2999417971837702,1
2638,2004-03-29,5.331999999999999,no,0.29277490044262205,1
2639,2004-03-30,5.451999999999999,no,0.28985156920805616,1
2640,2004-03-31,5.558,no,0.28483734917262593,1
2641,2004-04-01,5.669999999999999,no,0.28901647862473384,1
2642,2004-04-02,5.729999999999999,no,0.29139657681796194,1
2643,2004-04-03,5.729999999999999,no,0.29139657681796194,1
2644,2004-04-04,5.729999999999999,no,0.29139657681796194,1
2645,2004-04-05,5.7559999999999985,no,0.2976832249744328,1
2646,2004-04-06,5.76,no,0.2972882160083425,1
2647,2004-04-07,5.791999999999998,no,0.2985355066604981,1
2648,2004-04-08,5.813999999999999,no,0.29432414925271033,1
2649,2004-04-09,5.813999999999999,no,0.29432414925271033,1
2650,2004-04-10,5.813999999999999,no,0.29432414925271033,1
2651,2004-04-11,5.813999999999999,no,0.29432414925271033,1
2652,2004-04-12,5.8199999999999985,no,0.29399473999128856,1
2653,2004-04-13,5.8039999999999985,no,0.295113808387833,1
2654,2004-04-14,5.759999999999998,no,0.2972882160083425,1
2655,2004-04-15,5.703999999999999,no,0.29084371605110126,1
2656,2004-04-16,5.611999999999998,no,0.2872664925866099,1
2657,2004-04-17,5.611999999999998,no,0.2872664925866099,1
2658,2004-04-18,5.611999999999998,no,0.2872664925866099,1
2659,2004-04-19,5.5699999999999985,no,0.28762129841482925,1
2660,2004-04-20,5.552,no,0.28407381739500964,1
2661,2004-04-21,5.533999999999999,no,0.28551084237742724,1
2662,2004-04-22,5.539999999999999,no,0.2854169313955184,1
2663,2004-04-23,5.6099999999999985,no,0.28626325591372587,1
2664,2004-04-24,5.6099999999999985,no,0.28626325591372587,1
2665,2004-04-25,5.6099999999999985,no,0.28626325591372587,1
2666,2004-04-26,5.665999999999999,no,0.28937881434287555,1
2667,2004-04-27,5.703999999999999,no,0.29084371605110126,1
2668,2004-04-28,5.759999999999999,no,0.2972882160083425,1
2669,2004-04-29,5.799999999999998,no,0.29762300232195443,1
2670,2004-04-30,5.879999999999999,no,0.2907149587520276,1
2671,2004-05-01,5.879999999999999,no,0.2907149587520276,1
2672,2004-05-02,5.879999999999999,no,0.2907149587520276,1
2673,2004-05-03,5.937999999999999,no,0.3013047501937225,1
2674,2004-05-04,6.025999999999999,no,0.2945528241310845,1
2675,2004-05-05,6.099999999999999,no,0.29161900276813696,1
2676,2004-05-06,6.167999999999998,no,0.2861488179925715,1
2677,2004-05-07,6.173999999999999,no,0.28606061702377844,1
2678,2004-05-08,6.173999999999999,no,0.28606061702377844,1
2679,2004-05-09,6.173999999999999,no,0.28606061702377844,1
2680,2004-05-10,6.237999999999999,no,0.28440467386658963,1
2681,2004-05-11,6.278,no,0.27887402598790456,1
2682,2004-05-12,6.327999999999999,no,0.2794795323020206,1
2683,2004-05-13,6.381999999999999,no,0.2824869859933612,1
2684,2004-05-14,6.389999999999999,no,0.28305059530473503,1
2685,2004-05-15,6.389999999999999,no,0.28305059530473503,1
2686,2004-05-16,6.389999999999999,no,0.28305059530473503,1
2687,2004-05-17,6.343999999999999,no,0.283341245214047,1
2688,2004-05-18,6.347999999999999,no,0.2825674303948473,1
2689,2004-05-19,6.331999999999999,no,0.280835063214411,1
2690,2004-05-20,6.345999999999999,no,0.283341245214047,1
2691,2004-05-21,6.435999999999999,no,0.281737153926739,1
2692,2004-05-22,6.435999999999999,no,0.281737153926739,1
2693,2004-05-23,6.435999999999999,no,0.281737153926739,1
2694,2004-05-24,6.539999999999999,no,0.2876231639960298,1
2695,2004-05-25,6.5539999999999985,no,0.28645777048971244,1
2696,2004-05-26,6.573999999999998,no,0.2855626746812488,1
2697,2004-05-27,6.567999999999998,no,0.2844863067552935,1
2698,2004-05-28,6.523999999999999,no,0.28839938568405615,1
2699,2004-05-29,6.523999999999999,no,0.28839938568405615,1
2700,2004-05-30,6.523999999999999,no,0.28839938568405615,1
2701,2004-05-31,6.523999999999999,no,0.28839938568405615,1
2702,2004-06-01,6.4719999999999995,no,0.2838811875725505,1
2703,2004-06-02,6.399999999999999,no,0.28135511548200715,1
2704,2004-06-03,6.327999999999999,no,0.2794795323020206,1
2705,2004-06-04,6.275999999999999,no,0.28054687569385517,1
2706,2004-06-05,6.275999999999999,no,0.28054687569385517,1
2707,2004-06-06,6.275999999999999,no,0.28054687569385517,1
2708,2004-06-07,6.181999999999999,no,0.28866041444703855,1
2709,2004-06-08,6.093999999999999,no,0.290206806164912,1
2710,2004-06-09,6.093999999999999,no,0.290206806164912,1
2711,2004-06-10,6.145999999999999,no,0.2880035789677952,1
2712,2004-06-11,6.145999999999999,no,0.2880035789677952,1
2713,2004-06-12,6.145999999999999,no,0.2880035789677952,1
2714,2004-06-13,6.145999999999999,no,0.2880035789677952,1
2715,2004-06-14,6.183999999999999,no,0.28832717188352136,1
2716,2004-06-15,6.289999999999999,no,0.27887402598790456,1
2717,2004-06-16,6.385999999999999,no,0.28230631316805305,1
2718,2004-06-17,6.439999999999999,no,0.2826995545668479,1
2719,2004-06-18,6.427999999999999,no,0.28271216579643954,1
2720,2004-06-19,6.427999999999999,no,0.28271216579643954,1
2721,2004-06-20,6.427999999999999,no,0.28271216579643954,1
2722,2004-06-21,6.411999999999999,no,0.28062572764939664,1
2723,2004-06-22,6.379999999999999,no,0.28260696384234835,1
2724,2004-06-23,6.339999999999998,no,0.28216530142454527,1
2725,2004-06-24,6.281999999999999,no,0.27819406368035593,1
2726,2004-06-25,6.227999999999999,no,0.28507623782990404,1
2727,2004-06-26,6.227999999999999,no,0.28507623782990404,1
2728,2004-06-27,6.227999999999999,no,0.28507623782990404,1
2729,2004-06-28,6.1739999999999995,no,0.28606061702377844,1
2730,2004-06-29,6.081999999999999,no,0.289364073443026,1
2731,2004-06-30,6.001999999999999,no,0.29546423561421276,1
2732,2004-07-01,6.007999999999999,no,0.29546423561421276,1
2733,2004-07-02,6.057999999999998,no,0.29082627451560594,1
2734,2004-07-03,6.057999999999998,no,0.29082627451560594,1
2735,2004-07-04,6.057999999999998,no,0.29082627451560594,1
2736,2004-07-05,6.057999999999998,no,0.29082627451560594,1
2737,2004-07-06,6.089999999999998,no,0.28987461022289385,1
2738,2004-07-07,6.0779999999999985,no,0.2909727500110975,1
2739,2004-07-08,6.091999999999999,no,0.28987461022289385,1
2740,2004-07-09,6.029999999999999,no,0.2927538588779848,1
2741,2004-07-10,6.029999999999999,no,0.2927538588779848,1
2742,2004-07-11,6.029999999999999,no,0.2927538588779848,1
2743,2004-07-12,5.957999999999998,no,0.29714487093525577,1
2744,2004-07-13,5.903999999999998,no,0.29866705161147694,1
2745,2004-07-14,5.879999999999999,no,0.2907149587520276,1
2746,2004-07-15,5.839999999999999,no,0.29438086028215243,1
2747,2004-07-16,5.829999999999999,no,0.2946045169165678,1
2748,2004-07-17,5.829999999999999,no,0.2946045169165678,1
2749,2004-07-18,5.829999999999999,no,0.2946045169165678,1
2750,2004-07-19,5.827999999999999,no,0.2946045169165678,1
2751,2004-07-20,5.813999999999998,no,0.29432414925271033,1
2752,2004-07-21,5.855999999999999,no,0.29134206580258043,1
2753,2004-07-22,5.893999999999998,no,0.292769310205132,1
2754,2004-07-23,5.907999999999998,no,0.29801389081391505,1
2755,2004-07-24,5.907999999999998,no,0.29801389081391505,1
2756,2004-07-25,5.907999999999998,no,0.29801389081391505,1
2757,2004-07-26,5.882,no,0.29161203738418995,1
2758,2004-07-27,5.898,no,0.29366263019556477,1
2759,2004-07-28,5.9079999999999995,no,0.29801389081391505,1
2760,2004-07-29,5.8919999999999995,no,0.292769310205132,1
2761,2004-07-30,5.871999999999998,no,0.2921298365421727,1
2762,2004-07-31,5.871999999999998,no,0.2921298365421727,1
2763,2004-08-01,5.871999999999998,no,0.2921298365421727,1
2764,2004-08-02,5.857999999999999,no,0.29134206580258043,1
2765,2004-08-03,5.779999999999999,no,0.29794755028425934,1
2766,2004-08-04,5.6579999999999995,no,0.2897113456201468,1
2767,2004-08-05,5.6019999999999985,no,0.28693230659551855,1
2768,2004-08-06,5.603999999999999,no,0.286153773275003,1
2769,2004-08-07,5.603999999999999,no,0.286153773275003,1
2770,2004-08-08,5.603999999999999,no,0.286153773275003,1
2771,2004-08-09,5.591999999999999,no,0.2884059629723338,1
2772,2004-08-10,5.575999999999999,no,0.2876973651486123,1
2773,2004-08-11,5.5459999999999985,no,0.2854169313955184,1
2774,2004-08-12,5.497999999999999,no,0.28298814118164006,1
2775,2004-08-13,5.395999999999999,no,0.2898700519819318,1
2776,2004-08-14,5.395999999999999,no,0.2898700519819318,1
2777,2004-08-15,5.395999999999999,no,0.2898700519819318,1
2778,2004-08-16,5.339999999999998,no,0.29131830137239867,1
2779,2004-08-17,5.315999999999999,no,0.290183798221065,1
2780,2004-08-18,5.339999999999999,no,0.29131830137239867,1
2781,2004-08-19,5.339999999999999,no,0.29131830137239867,1
2782,2004-08-20,5.331999999999999,no,0.29277490044262205,1
2783,2004-08-21,5.331999999999999,no,0.29277490044262205,1
2784,2004-08-22,5.331999999999999,no,0.29277490044262205,1
2785,2004-08-23,5.323999999999999,no,0.29160850803447763,1
2786,2004-08-24,5.294,no,0.29220967940567827,1
2787,2004-08-25,5.226,no,0.29591196205103537,1
2788,2004-08-26,5.167999999999999,no,0.29351872650108,1
2789,2004-08-27,5.129999999999999,no,0.2910368513639423,1
2790,2004-08-28,5.129999999999999,no,0.2910368513639423,1
2791,2004-08-29,5.129999999999999,no,0.2910368513639423,1
2792,2004-08-30,5.0699999999999985,no,0.2841013065430056,1
2793,2004-08-31,4.981999999999999,no,0.2862338695091691,1
2794,2004-09-01,4.8359999999999985,no,0.2920672241499059,1
2795,2004-09-02,4.707999999999999,no,0.30757989995577845,1
2796,2004-09-03,4.637999999999999,no,0.3152826983706844,1
2797,2004-09-04,4.637999999999999,no,0.3152826983706844,1
2798,2004-09-05,4.637999999999999,no,0.3152826983706844,1
2799,2004-09-06,4.637999999999999,no,0.3152826983706844,1
2800,2004-09-07,4.547999999999999,no,0.3186222881678894,1
2801,2004-09-08,4.512,no,0.3223532378023263,1
2802,2004-09-09,4.672,no,0.3107547828250131,1
2803,2004-09-10,4.819999999999999,no,0.29283358137022053,1
2804,2004-09-11,4.819999999999999,no,0.29283358137022053,1
2805,2004-09-12,4.819999999999999,no,0.29283358137022053,1
2806,2004-09-13,4.9159999999999995,no,0.28793882008311594,1
2807,2004-09-14,4.965999999999999,no,0.2852364729855578,1
2808,2004-09-15,5.042,no,0.28395945071658196,1
2809,2004-09-16,5.061999999999999,no,0.28358276556636264,1
2810,2004-09-17,5.1179999999999986,no,0.2878634282989387,1
2811,2004-09-18,5.1179999999999986,no,0.2878634282989387,1
2812,2004-09-19,5.1179999999999986,no,0.2878634282989387,1
2813,2004-09-20,5.199999999999999,no,0.2969432732176154,1
2814,2004-09-21,5.351999999999999,no,0.2961548816342421,1
2815,2004-09-22,5.443999999999999,no,0.28978264293035555,1
2816,2004-09-23,5.443999999999999,no,0.28978264293035555,1
2817,2004-09-24,5.447999999999999,no,0.28978264293035555,1
2818,2004-09-25,5.447999999999999,no,0.28978264293035555,1
2819,2004-09-26,5.447999999999999,no,0.28978264293035555,1
2820,2004-09-27,5.583999999999998,no,0.28773166848332665,1
2821,2004-09-28,5.739999999999998,no,0.2932205370608989,1
2822,2004-09-29,5.733999999999999,no,0.2910651861308672,1
2823,2004-09-30,5.833999999999999,no,0.2941675876922675,1
2824,2004-10-01,5.957999999999998,no,0.29714487093525577,1
2825,2004-10-02,5.957999999999998,no,0.29714487093525577,1
2826,2004-10-03,5.957999999999998,no,0.29714487093525577,1
2827,2004-10-04,5.905999999999999,no,0.29866705161147694,1
2828,2004-10-05,5.882,no,0.29161203738418995,1
2829,2004-10-06,5.923999999999999,no,0.30004592261060214,1
2830,2004-10-07,5.905999999999999,no,0.29866705161147694,1
2831,2004-10-08,5.817999999999999,no,0.29399473999128856,1
2832,2004-10-09,5.817999999999999,no,0.29399473999128856,1
2833,2004-10-10,5.817999999999999,no,0.29399473999128856,1
2834,2004-10-11,5.693999999999999,no,0.2896128561401399,1
2835,2004-10-12,5.597999999999999,no,0.2876696850071277,1
2836,2004-10-13,5.607999999999999,no,0.28737572905530556,1
2837,2004-10-14,5.609999999999999,no,0.28626325591372587,1
2838,2004-10-15,5.709999999999999,no,0.29117525653114146,1
2839,2004-10-16,5.709999999999999,no,0.29117525653114146,1
2840,2004-10-17,5.709999999999999,no,0.29117525653114146,1
2841,2004-10-18,6.087999999999998,no,0.28987461022289385,1
2842,2004-10-19,6.405999999999999,no,0.2818213096085056,1
2843,2004-10-20,6.699999999999999,no,0.2722832764187002,1
2844,2004-10-21,7.121999999999998,no,0.2753996099167402,1
2845,2004-10-22,7.451999999999998,no,0.2544105810242029,1
2846,2004-10-23,7.451999999999998,no,0.2544105810242029,1
2847,2004-10-24,7.451999999999998,no,0.2544105810242029,1
2848,2004-10-25,7.621999999999998,no,0.24127847516576484,1
2849,2004-10-26,7.511999999999999,no,0.25488813367222607,1
2850,2004-10-27,7.375999999999999,no,0.2556171021849828,1
2851,2004-10-28,7.221999999999999,no,0.2699641739915356,1
2852,2004-10-29,7.041999999999998,no,0.2780917134954297,1
2853,2004-10-30,7.041999999999998,no,0.2780917134954297,1
2854,2004-10-31,7.041999999999998,no,0.2780917134954297,1
2855,2004-11-01,6.8679999999999986,no,0.2675390592424314,1
2856,2004-11-02,6.9879999999999995,no,0.27830587195418754,1
2857,2004-11-03,6.917999999999999,no,0.2688621854313358,1
2858,2004-11-04,6.845999999999999,no,0.2622101921533493,1
2859,2004-11-05,6.627999999999998,no,0.28636607113513746,1
2860,2004-11-06,6.627999999999998,no,0.28636607113513746,1
2861,2004-11-07,6.627999999999998,no,0.28636607113513746,1
2862,2004-11-08,6.401999999999998,no,0.2818213096085056,1
2863,2004-11-09,6.159999999999998,no,0.2861369703528054,1
2864,2004-11-10,6.123999999999999,no,0.2870903306050623,1
2865,2004-11-11,6.003999999999999,no,0.29546423561421276,1
2866,2004-11-12,6.16,no,0.2861369703528054,1
2867,2004-11-13,6.16,no,0.2861369703528054,1
2868,2004-11-14,6.16,no,0.2861369703528054,1
2869,2004-11-15,6.147999999999999,no,0.2866674748099325,1
2870,2004-11-16,6.027999999999999,no,0.29364720713816805,1
2871,2004-11-17,5.809999999999999,no,0.29526228806556926,1
2872,2004-11-18,5.653999999999999,no,0.29114762496662644,1
2873,2004-11-19,5.387999999999999,no,0.2910048172771833,1
2874,2004-11-20,5.387999999999999,no,0.2910048172771833,1
2875,2004-11-21,5.387999999999999,no,0.2910048172771833,1
2876,2004-11-22,5.177999999999999,no,0.2932572204844218,1
2877,2004-11-23,5.411999999999999,no,0.2926857662740755,1
2878,2004-11-24,5.807999999999999,no,0.2955986123544547,1
2879,2004-11-25,5.807999999999999,no,0.2955986123544547,1
2880,2004-11-26,5.807999999999999,no,0.2955986123544547,1
2881,2004-11-27,5.807999999999999,no,0.2955986123544547,1
2882,2004-11-28,5.807999999999999,no,0.2955986123544547,1
2883,2004-11-29,6.115999999999999,no,0.28932655972326576,1
2884,2004-11-30,6.405999999999999,no,0.2818213096085056,1
2885,2004-12-01,6.611999999999998,no,0.2838782397561007,1
2886,2004-12-02,6.469999999999999,no,0.28282277402860445,1
2887,2004-12-03,6.318,no,0.28130707617108225,1
2888,2004-12-04,6.318,no,0.28130707617108225,1
2889,2004-12-05,6.318,no,0.28130707617108225,1
2890,2004-12-06,6.1579999999999995,no,0.28566302104056945,1
2891,2004-12-07,6.027999999999999,no,0.29364720713816805,1
2892,2004-12-08,6.077999999999999,no,0.2909727500110975,1
2893,2004-12-09,6.245999999999999,no,0.2838081435381424,1
2894,2004-12-10,6.459999999999999,no,0.28217330194949936,1
2895,2004-12-11,6.459999999999999,no,0.28217330194949936,1
2896,2004-12-12,6.459999999999999,no,0.28217330194949936,1
2897,2004-12-13,6.671999999999999,no,0.2808644544860305,1
2898,2004-12-14,6.839999999999998,no,0.2615076655386842,1
2899,2004-12-15,7.033999999999999,no,0.27706983532013696,1
2900,2004-12-16,7.083999999999998,no,0.27801060504731845,1
2901,2004-12-17,7.0299999999999985,no,0.2768822382809284,1
2902,2004-12-18,7.0299999999999985,no,0.2768822382809284,1
2903,2004-12-19,7.0299999999999985,no,0.2768822382809284,1
2904,2004-12-20,7.031999999999998,no,0.2768822382809284,1
2905,2004-12-21,7.051999999999999,no,0.27792015547208604,1
2906,2004-12-22,6.913999999999999,no,0.2688621854313358,1
2907,2004-12-23,6.739999999999998,no,0.2588488513947147,1
2908,2004-12-24,6.739999999999998,no,0.2588488513947147,1
2909,2004-12-25,6.739999999999998,no,0.2588488513947147,1
2910,2004-12-26,6.739999999999998,no,0.2588488513947147,1
2911,2004-12-27,6.609999999999999,no,0.2838782397561007,1
2912,2004-12-28,6.403999999999998,no,0.2818213096085056,1
2913,2004-12-29,6.113999999999999,no,0.29009872501820233,1
2914,2004-12-30,5.941999999999998,no,0.2987122465534978,1
2915,2004-12-31,5.941999999999998,no,0.2987122465534978,1
2916,2005-01-01,5.941999999999998,no,0.2987122465534978,1
2917,2005-01-02,5.941999999999998,no,0.2987122465534978,1
2918,2005-01-03,5.855999999999999,no,0.29134206580258043,1
2919,2005-01-04,5.777999999999999,no,0.29520507111854266,1
2920,2005-01-05,5.7379999999999995,no,0.2928903808579142,1
2921,2005-01-06,5.873999999999999,no,0.28976017219416816,1
2922,2005-01-07,5.923999999999999,no,0.30004592261060214,1
2923,2005-01-08,5.923999999999999,no,0.30004592261060214,1
2924,2005-01-09,5.923999999999999,no,0.30004592261060214,1
2925,2005-01-10,5.933999999999999,no,0.303717023921252,1
2926,2005-01-11,5.9879999999999995,no,0.29679527750690576,1
2927,2005-01-12,6.113999999999999,no,0.29009872501820233,1
2928,2005-01-13,6.209999999999999,no,0.2868052939850227,1
2929,2005-01-14,6.2559999999999985,no,0.2810313114832911,1
2930,2005-01-15,6.2559999999999985,no,0.2810313114832911,1
2931,2005-01-16,6.2559999999999985,no,0.2810313114832911,1
2932,2005-01-17,6.2559999999999985,no,0.2810313114832911,1
2933,2005-01-18,6.331999999999999,no,0.280835063214411,1
2934,2005-01-19,6.405999999999999,no,0.2818213096085056,1
2935,2005-01-20,6.398,no,0.2809467625496115,1
2936,2005-01-21,6.347999999999999,no,0.2825674303948473,1
2937,2005-01-22,6.347999999999999,no,0.2825674303948473,1
2938,2005-01-23,6.347999999999999,no,0.2825674303948473,1
2939,2005-01-24,6.398,no,0.2809467625496115,1
2940,2005-01-25,6.443999999999999,no,0.2826995545668479,1
2941,2005-01-26,6.404,no,0.2818213096085056,1
2942,2005-01-27,6.35,no,0.28297445993595616,1
2943,2005-01-28,6.318,no,0.28130707617108225,1
2944,2005-01-29,6.318,no,0.28130707617108225,1
2945,2005-01-30,6.318,no,0.28130707617108225,1
2946,2005-01-31,6.305999999999999,no,0.27950273435882,1
2947,2005-02-01,6.27,no,0.2832287826144856,1
2948,2005-02-02,6.247999999999999,no,0.2832949718515788,1
2949,2005-02-03,6.223999999999998,no,0.28721913135058447,1
2950,2005-02-04,6.1579999999999995,no,0.28566302104056945,1
2951,2005-02-05,6.1579999999999995,no,0.28566302104056945,1
2952,2005-02-06,6.1579999999999995,no,0.28566302104056945,1
2953,2005-02-07,6.121999999999999,no,0.28832750873661006,1
2954,2005-02-08,6.099999999999998,no,0.29161900276813696,1
2955,2005-02-09,6.079999999999999,no,0.289364073443026,1
2956,2005-02-10,6.065999999999999,no,0.2899277556164677,1
2957,2005-02-11,6.077999999999999,no,0.2909727500110975,1
2958,2005-02-12,6.077999999999999,no,0.2909727500110975,1
2959,2005-02-13,6.077999999999999,no,0.2909727500110975,1
2960,2005-02-14,6.057999999999998,no,0.29082627451560594,1
2961,2005-02-15,6.026,no,0.2945528241310845,1
2962,2005-02-16,5.997999999999998,no,0.29684892599165347,1
2963,2005-02-17,5.991999999999999,no,0.29712279260382485,1
2964,2005-02-18,5.993999999999999,no,0.29712279260382485,1
2965,2005-02-19,5.993999999999999,no,0.29712279260382485,1
2966,2005-02-20,5.993999999999999,no,0.29712279260382485,1
2967,2005-02-21,5.993999999999999,no,0.29712279260382485,1
2968,2005-02-22,6.039999999999998,no,0.29226017779672403,1
2969,2005-02-23,6.0779999999999985,no,0.2909727500110975,1
2970,2005-02-24,6.225999999999999,no,0.28660009617881615,1
2971,2005-02-25,6.3679999999999986,no,0.281654780214294,1
2972,2005-02-26,6.3679999999999986,no,0.281654780214294,1
2973,2005-02-27,6.3679999999999986,no,0.281654780214294,1
2974,2005-02-28,6.485999999999999,no,0.28541461251832606,1
2975,2005-03-01,6.561999999999999,no,0.28432658059110566,1
2976,2005-03-02,6.615999999999998,no,0.2846201759860777,1
2977,2005-03-03,6.623999999999999,no,0.28636607113513746,1
2978,2005-03-04,6.659999999999998,no,0.2822066925151122,1
2979,2005-03-05,6.659999999999998,no,0.2822066925151122,1
2980,2005-03-06,6.659999999999998,no,0.2822066925151122,1
2981,2005-03-07,6.735999999999999,no,0.2654471742551945,1
2982,2005-03-08,6.775999999999999,no,0.26153875869513243,1
2983,2005-03-09,6.8199999999999985,no,0.2626338448364478,1
2984,2005-03-10,6.859999999999999,no,0.2649147684910681,1
2985,2005-03-11,6.929999999999998,no,0.2702464117028175,1
2986,2005-03-12,6.929999999999998,no,0.2702464117028175,1
2987,2005-03-13,6.929999999999998,no,0.2702464117028175,1
2988,2005-03-14,6.9479999999999995,no,0.27343540163572655,1
2989,2005-03-15,7.016,no,0.27855562561164404,1
2990,2005-03-16,7.093999999999999,no,0.2774480607706793,1
2991,2005-03-17,7.153999999999998,no,0.2745486608872727,1
2992,2005-03-18,7.169999999999998,no,0.27302354104997406,1
2993,2005-03-19,7.169999999999998,no,0.27302354104997406,1
2994,2005-03-20,7.169999999999998,no,0.27302354104997406,1
2995,2005-03-21,7.175999999999998,no,0.27302354104997406,1
2996,2005-03-22,7.139999999999999,no,0.2753160250349086,1
2997,2005-03-23,7.103999999999999,no,0.2757415961335197,1
2998,2005-03-24,7.057999999999999,no,0.2776607611802274,1
2999,2005-03-25,7.057999999999999,no,0.2776607611802274,1
3000,2005-03-26,7.057999999999999,no,0.2776607611802274,1
3001,2005-03-27,7.057999999999999,no,0.2776607611802274,1
3002,2005-03-28,7.045999999999998,no,0.2783814318985409,1
3003,2005-03-29,7.116,no,0.27608335104536275,1
3004,2005-03-30,7.215999999999999,no,0.2713454219335123,1
3005,2005-03-31,7.387999999999998,no,0.2577456976985736,1
3006,2005-04-01,7.489999999999998,no,0.25279247629589674,1
3007,2005-04-02,7.489999999999998,no,0.25279247629589674,1
3008,2005-04-03,7.489999999999998,no,0.25279247629589674,1
3009,2005-04-04,7.545999999999999,no,0.2535670078287152,1
3010,2005-04-05,7.5539999999999985,no,0.2532964691078661,1
3011,2005-04-06,7.491999999999998,no,0.25279247629589674,1
3012,2005-04-07,7.365999999999998,no,0.25722695288514463,1
3013,2005-04-08,7.345999999999998,no,0.25671933880874465,1
3014,2005-04-09,7.345999999999998,no,0.25671933880874465,1
3015,2005-04-10,7.345999999999998,no,0.25671933880874465,1
3016,2005-04-11,7.267999999999999,no,0.2676107615132721,1
3017,2005-04-12,7.171999999999999,no,0.27302354104997406,1
3018,2005-04-13,7.109999999999999,no,0.27608335104536275,1
3019,2005-04-14,7.065999999999998,no,0.2784022107284173,1
3020,2005-04-15,6.987999999999998,no,0.27830587195418754,1
3021,2005-04-16,6.987999999999998,no,0.27830587195418754,1
3022,2005-04-17,6.987999999999998,no,0.27830587195418754,1
3023,2005-04-18,6.993999999999999,no,0.27900573992423117,1
3024,2005-04-19,6.975999999999999,no,0.2731352437216349,1
3025,2005-04-20,6.9979999999999976,no,0.28002369266502725,1
3026,2005-04-21,7.061999999999998,no,0.27811250430190737,1
3027,2005-04-22,7.087999999999999,no,0.27613402867587933,1
3028,2005-04-23,7.087999999999999,no,0.27613402867587933,1
3029,2005-04-24,7.087999999999999,no,0.27613402867587933,1
3030,2005-04-25,7.087999999999998,no,0.27613402867587933,1
3031,2005-04-26,7.035999999999998,no,0.2780917134954297,1
3032,2005-04-27,6.951999999999998,no,0.2728326277821548,1
3033,2005-04-28,6.797999999999998,no,0.26295213368022696,1
3034,2005-04-29,6.703999999999999,no,0.2726273703909581,1
3035,2005-04-30,6.703999999999999,no,0.2726273703909581,1
3036,2005-05-01,6.703999999999999,no,0.2726273703909581,1
3037,2005-05-02,6.581999999999999,no,0.2856077337467231,1
3038,2005-05-03,6.5779999999999985,no,0.2878920572441736,1
3039,2005-05-04,6.584,no,0.2856077337467231,1
3040,2005-05-05,6.595999999999998,no,0.284906511019064,1
3041,2005-05-06,6.607999999999999,no,0.2842144913881499,1
3042,2005-05-07,6.607999999999999,no,0.2842144913881499,1
3043,2005-05-08,6.607999999999999,no,0.2842144913881499,1
3044,2005-05-09,6.635999999999999,no,0.2875878780344227,1
3045,2005-05-10,6.629999999999999,no,0.28636607113513746,1
3046,2005-05-11,6.589999999999998,no,0.2859124987640832,1
3047,2005-05-12,6.567999999999999,no,0.2844863067552935,1
3048,2005-05-13,6.515999999999998,no,0.28654074476376257,1
3049,2005-05-14,6.515999999999998,no,0.28654074476376257,1
3050,2005-05-15,6.515999999999998,no,0.28654074476376257,1
3051,2005-05-16,6.489999999999998,no,0.28639996593529116,1
3052,2005-05-17,6.443999999999999,no,0.2826995545668479,1
3053,2005-05-18,6.421999999999999,no,0.28145847584008205,1
3054,2005-05-19,6.397999999999999,no,0.2809467625496115,1
3055,2005-05-20,6.405999999999999,no,0.2818213096085056,1
3056,2005-05-21,6.405999999999999,no,0.2818213096085056,1
3057,2005-05-22,6.405999999999999,no,0.2818213096085056,1
3058,2005-05-23,6.371999999999998,no,0.28295444408359277,1
